userID,itemID,rating,timestamp
5216,1508,4,1678404665
2529,448,4,1701125316
2798,1044,5,1683197794
3284,2881,2,1676619993
4563,1105,4,1671107789
2640,2954,4,1695113513
2443,161,4,1694430065
5286,1460,5,1677936451
1991,2883,4,1693892173
4981,427,5,1689619398
984,2461,1,1695366970
4093,1570,1,1688381725
4398,2239,3,1677285962
709,568,5,1686763639
1898,3939,4,1691364484
4102,2379,4,1671545938
5354,1731,4,1680472009
5533,2587,2,1690693943
5932,2465,5,1673443618
4067,1511,4,1678457795
5412,1565,4,1685456274
3974,3161,3,1687715330
3291,2695,4,1681527415
1046,2973,4,1677600779
4303,3489,2,1693191983
2162,2778,2,1687323742
4764,1381,4,1694880024
5494,2091,5,1671393757
5716,3911,4,1697727016
937,1386,4,1670822205
3287,3272,3,1694059644
4524,2157,4,1683462097
2295,1622,4,1677162566
1887,2008,2,1698348699
1917,1460,4,1693279641
2674,2283,4,1691252116
1276,2772,2,1687381352
5712,1971,4,1689620059
5266,1689,4,1699021742
2915,2893,4,1670598660
5364,1539,4,1689669925
196,3673,3,1682239394
4912,3042,4,1696533777
5873,836,1,1683896507
2339,3845,4,1676941214
296,2745,5,1684257578
1571,2041,2,1694485231
2329,554,5,1686806064
5230,2012,4,1671206591
5962,3431,4,1682526490
5208,1827,4,1686241678
5484,2320,2,1692827471
4916,2280,4,1674884941
3691,860,4,1678689969
709,2204,5,1689315046
87,126,4,1701796584
2747,2669,3,1672072780
6027,3534,4,1687436625
4356,2840,4,1688202481
74,1675,1,1700967345
5700,162,1,1697247412
5088,844,2,1700091466
5,223,1,1682080075
158,2944,3,1687845662
34,1316,4,1691598653
545,758,4,1672248975
2967,3420,3,1677136971
2972,3664,1,1699894637
605,2065,4,1698258535
3066,3850,4,1679456946
4021,3190,5,1698498764
4327,2951,1,1683056055
569,604,4,1681732261
435,1930,1,1679151084
3613,1130,1,1679608068
1323,3435,4,1671574560
2357,2170,5,1677670507
2037,1983,1,1671841525
2008,118,5,1671857862
4923,2670,4,1699934114
1708,1981,4,1689289537
3881,681,4,1674423908
4272,2083,5,1679713835
3081,1438,4,1686938160
3254,2980,4,1673372172
6016,1858,3,1699391443
5824,2750,3,1670611891
5193,1330,4,1693440514
5717,1875,3,1675314815
2926,2576,5,1673199800
2700,2361,5,1683567561
389,1973,4,1685639968
5222,6,5,1687301788
2141,1795,4,1683244865
637,3315,5,1683093504
1229,2800,1,1697219857
5763,495,1,1672192482
2217,2187,5,1697819032
799,2936,4,1682630313
2674,161,5,1696007251
1904,397,4,1679298437
39,2315,4,1676940319
4257,2871,3,1683844891
4999,3456,4,1683559418
1616,1237,5,1690562480
1490,498,4,1688982958
5677,3948,3,1670857474
2217,3302,4,1674174672
833,1279,4,1679775415
4534,1548,4,1692894293
5306,3038,5,1689641834
2994,1297,4,1679087178
1962,3636,2,1682042055
2555,1303,5,1690988441
2706,3693,4,1685835289
4826,203,4,1680831204
135,2587,4,1682384525
2697,1976,4,1670983263
3284,2762,4,1695389618
278,3816,4,1701614744
4209,281,5,1683312020
5347,1887,4,1682006330
5553,1860,5,1677470837
1173,3704,4,1676604575
4683,1260,2,1673075050
1028,2756,5,1683498244
1834,1781,5,1681246029
3640,777,4,1695097571
993,325,5,1675448015
2699,2800,5,1685449783
1818,1109,4,1682710000
4574,2882,5,1696899245
5763,585,5,1684759188
3067,2586,4,1682280220
5284,1391,4,1678596014
5958,80,5,1700579069
4874,1308,3,1680201356
3093,612,4,1675730415
1580,2304,4,1700667567
2294,3921,5,1671775454
4164,425,1,1680035742
1597,3528,2,1675677361
4618,1132,5,1675816811
3909,3915,4,1679788926
4959,1175,3,1688359437
2159,530,3,1693104664
2282,3428,4,1695288051
2890,3374,5,1686170615
5753,2930,4,1670954292
959,233,4,1673468165
5126,316,4,1685363351
2796,84,1,1694512333
2764,3870,1,1675570951
4321,2741,4,1692479346
4861,1129,2,1695725861
5496,777,4,1684447589
389,616,3,1701793918
5111,1162,1,1692274192
3283,811,5,1675329953
831,1428,4,1686826221
73,636,4,1694542259
3177,2791,4,1676172449
631,2867,5,1682106698
5606,3536,4,1672057993
4479,3194,5,1687152372
4776,158,1,1678258945
464,30,2,1670688750
5912,229,5,1688917903
889,2386,4,1677048413
1069,499,5,1696053336
3510,2735,5,1690776220
3357,145,2,1696995122
2693,388,3,1678414644
5320,3417,4,1670935528
230,1176,5,1687903421
5432,2924,4,1675567406
1676,3068,5,1690938612
3407,3785,1,1695425354
4314,933,4,1687736718
2242,3022,5,1673007532
5379,3392,1,1681995365
4666,281,3,1679833801
580,1629,4,1696299820
2950,1646,1,1692766491
2375,2355,4,1692493953
937,2483,3,1671570623
5850,390,5,1679561613
5591,1699,4,1676314886
1391,438,5,1675762643
406,21,4,1678809538
640,3233,2,1697108362
3831,2493,3,1676979898
4574,1032,4,1685090597
2685,1889,4,1675058189
2621,350,4,1693777656
1555,3248,5,1699153252
124,8,4,1686030944
3175,2593,1,1687755042
1979,2529,4,1695006805
2376,2237,4,1698799441
2754,3135,3,1675077216
1542,1716,2,1691680171
5058,436,4,1685625474
5467,326,5,1682976308
5170,473,4,1680123203
18,326,1,1683234840
3692,78,5,1692447585
1406,3615,4,1690229668
4959,3311,4,1696874523
4488,448,5,1688863470
2041,1424,5,1673297519
1297,2199,4,1691525483
4110,822,5,1699241032
4153,3536,5,1673781230
1066,3804,5,1691471600
5711,2149,4,1692458941
4444,511,2,1702054378
2278,25,2,1699071240
3672,1868,4,1693020341
800,1501,4,1696444714
5341,419,5,1679569752
2189,2380,5,1679406947
5175,1710,5,1688540597
1133,737,3,1683872156
1567,1711,1,1695112522
575,831,4,1678522480
3184,2528,4,1672701831
4206,409,4,1677356450
5681,3651,4,1680556801
1760,857,5,1676778787
105,2205,5,1678698059
1496,971,4,1693682086
