userID,itemID,rating,timestamp
2825,708,4,1671410323
2728,2095,5,1681129170
2220,774,4,1673561348
3618,1349,2,1699170503
4844,1901,1,1698392878
2425,1250,4,1699349117
1498,2399,3,1691401546
5535,1296,4,1696080966
699,935,1,1674041440
3271,3175,2,1688161211
1786,787,4,1676145736
389,1285,1,1701911734
5001,2120,5,1682559769
3891,527,5,1670681910
1349,1442,4,1701365316
4373,1490,4,1694817678
386,262,4,1682020615
189,3319,4,1677501605
4195,609,4,1698202735
3982,2548,2,1701733492
2848,2481,4,1677379403
788,1641,5,1673357262
2058,1329,5,1697069625
841,2682,1,1672847586
3116,139,5,1679292271
2142,3102,1,1696754148
5736,3698,4,1701654224
5310,2022,4,1698886704
2363,189,3,1671360105
2929,3613,1,1693847510
3505,1795,2,1698207761
2193,726,5,1691806973
374,3276,4,1675028064
1140,1293,5,1673160121
4167,3133,4,1686699593
266,3293,4,1684850312
2034,1878,5,1701238906
1881,1960,4,1673524792
1561,2342,4,1689463631
5633,565,4,1683206759
2148,2345,1,1695908154
3124,2436,3,1678831932
2947,85,5,1692476595
1078,2255,5,1681228945
2039,1931,5,1694841276
3167,1920,3,1691910390
3789,1771,4,1696480681
1561,1564,5,1677032743
1836,3586,5,1679615895
3239,2117,5,1697998468
422,49,4,1692327550
1460,103,4,1687089268
3279,751,5,1682423421
851,106,4,1680654562
1954,989,4,1683024394
1167,2605,5,1692126743
2362,3402,4,1678481878
1059,307,5,1689283319
1719,1053,2,1685984363
4118,468,4,1677723094
2102,1567,4,1681084021
1615,1705,2,1677363189
3939,3880,5,1694613257
3172,888,5,1674471010
2551,1655,4,1679870674
2744,3370,4,1693368364
3813,1121,1,1687906875
3059,2134,3,1671495823
2307,2051,5,1682528022
484,2034,5,1679787414
56,789,1,1689534553
4101,2686,5,1701589697
3736,2955,5,1689783738
3447,879,5,1676660477
1327,353,4,1674487355
5857,417,5,1701286811
309,781,3,1673495791
5772,3186,5,1684389706
1584,1563,5,1697242651
3822,662,3,1686610565
4772,1912,2,1691890892
2995,1414,5,1671492212
1366,1415,5,1678277879
425,1235,4,1677972110
5380,3867,3,1687008042
2696,565,2,1700204226
2386,2238,4,1681414721
4626,3469,3,1681984896
4192,2760,5,1674452792
2095,3520,2,1697098663
2533,3302,5,1692272219
2858,1095,4,1678002879
4130,2647,4,1696112753
2576,3392,5,1672969832
4844,814,5,1675691046
2509,1872,3,1698173382
2739,1767,5,1690898384
1351,3391,4,1677169235
2144,1567,4,1679241938
5136,1931,5,1697096380
5363,1078,4,1694935077
881,2576,1,1677466327
852,3922,3,1688120584
589,3784,5,1692388102
3441,3570,4,1687559137
4077,2135,5,1688303638
4176,2720,5,1685640538
4851,1192,5,1696029235
2056,2591,5,1671260028
5099,1796,2,1683019610
5354,3903,4,1672881820
1903,2117,3,1673137179
1814,1934,5,1673157193
3165,862,4,1675519982
217,647,4,1679884824
1122,3266,4,1680891801
3220,150,5,1689585826
5498,2421,4,1681837284
4970,2735,4,1698471523
1703,3087,4,1689519573
2373,3589,5,1698915845
4872,2046,1,1678646961
457,3454,5,1687976939
4498,783,5,1677955868
834,330,2,1678804579
697,1455,2,1672810650
5894,1814,5,1684259441
4251,3834,4,1696621250
3519,1431,1,1697404542
5278,406,3,1695108244
613,423,4,1687281749
2039,3630,3,1686880439
940,1582,3,1693122916
2346,2181,3,1671962561
5252,3841,4,1680708083
1930,2344,5,1689481583
649,1851,5,1673136612
2182,1349,5,1687853651
5849,2523,3,1695680442
3923,868,2,1693608265
2771,3359,4,1682488387
5946,3666,4,1692275997
1190,1509,4,1689300924
453,2760,2,1683279044
3233,1024,5,1690143799
5156,33,4,1694350851
2202,3858,3,1682362179
173,3651,2,1690448876
505,3661,4,1689584228
3790,3942,3,1685006862
2777,3221,1,1688228364
2639,2784,4,1699267574
1573,2255,4,1682522268
4140,2452,2,1687185765
2568,3820,4,1697812806
178,1394,1,1696603953
4922,99,3,1689223233
2835,1878,5,1686709943
5999,2489,4,1681414952
2482,1501,4,1675757817
4985,961,3,1678668865
490,18,5,1672556691
2567,3310,3,1689331613
3953,1078,5,1676319864
2677,1644,4,1681730597
5385,186,5,1697999506
4208,878,5,1694578296
1194,1414,4,1674958055
1636,55,4,1684910645
1375,397,4,1678947192
407,3862,3,1698642704
5389,3871,4,1682161351
1679,3787,5,1690741229
3431,2593,5,1685481879
4143,1579,5,1700198742
177,3129,1,1679223704
3940,1546,4,1691369522
3134,537,1,1700450533
2977,3270,5,1680319899
6034,1579,5,1680127995
1641,2444,4,1682294308
4719,2217,5,1700749007
5165,3757,4,1690295551
4848,460,4,1685165968
1709,3730,5,1680912810
4992,418,4,1695077841
5544,2468,3,1697036654
2363,1880,3,1675748177
5182,732,2,1700195070
4128,2341,2,1700439334
802,2978,4,1690416715
2660,3583,2,1672588223
2562,2502,5,1672157634
3384,3243,5,1680449829
175,3264,5,1673694071
413,3736,2,1684283481
1180,1146,5,1674127043
2159,1784,4,1693126300
1835,801,4,1699284635
580,968,4,1684103641
3372,1219,2,1697551417
404,239,5,1680016364
5846,3386,4,1678313477
2531,3234,3,1673426801
837,2284,1,1672174658
5794,1337,3,1697289613
1795,3364,4,1696310097
4799,3633,5,1674959816
2975,3175,1,1676070664
5473,92,5,1690520293
2152,273,4,1686870526
3246,138,4,1692250808
1296,2173,5,1671162863
1400,2410,2,1695343919
3668,1548,5,1686497593
2753,2042,5,1675326708
4004,2303,5,1679506066
1449,3619,4,1671403557
3027,63,4,1671066989
1855,3138,4,1689071006
5277,809,2,1674500021
2840,3653,5,1680342946
4233,146,4,1670870200
4912,976,4,1692993667
2879,1092,4,1677639728
2780,2628,5,1679317807
3330,1891,4,1672355207
2888,3618,5,1700452112
5447,3509,4,1678450070
2140,3248,5,1696625146
4236,3368,4,1678535123
662,3832,4,1680817517
1110,2110,5,1680547736
5906,700,5,1686049598
2724,158,4,1676945819
2212,3848,5,1688307131
1567,564,1,1701919735
1244,1726,4,1694944409
394,3043,5,1698628185
3376,2835,5,1678652461
1054,611,2,1701551626
5733,3866,2,1672825026
5975,3689,5,1701561540
3207,1742,4,1694980953
4130,880,4,1689901488
2246,3596,3,1683418462
2287,2476,4,1680385307
4235,2509,5,1689371484
5269,802,4,1680326915
3350,3549,4,1674864626
4170,126,4,1690737286
6020,1743,2,1696162039
5272,3786,2,1682544887
4298,3753,4,1688711548
2719,1883,4,1675093105
5160,2073,4,1673522582
5634,1428,2,1689374526
3889,3459,5,1679747263
4439,424,4,1675288382
165,1592,5,1676790337
667,1243,4,1683808718
5157,1765,5,1674172019
2032,1768,5,1670803725
2327,910,5,1680443014
1833,3367,4,1673375396
3649,2597,5,1685399603
2322,3452,5,1675029301
110,3924,3,1685770570
5260,3807,3,1677635970
3252,3297,4,1677402716
266,889,4,1681242409
4984,552,5,1690181265
1223,2957,2,1672309828
5592,2488,1,1695041835
5924,3620,5,1695535445
1292,2610,4,1685867641
5613,617,4,1677688691
2619,656,5,1686865708
2895,1014,5,1677436262
3811,1162,5,1688114765
3257,2101,2,1683744361
1274,2113,4,1686997301
939,1431,5,1675659516
543,3777,5,1701011099
352,1864,4,1689889699
4216,3180,5,1687735426
4443,240,1,1680147708
1044,2913,4,1702009615
5596,2945,5,1677441322
5846,481,4,1680011362
3903,471,4,1689181881
4901,3750,4,1701711196
888,3600,5,1700553770
3087,599,2,1698348072
470,2802,4,1674529619
1306,1475,2,1686886219
5338,2770,5,1700293115
1254,3727,4,1702053083
4570,2270,1,1697439005
3362,2847,1,1692402383
3538,1760,1,1674953093
1612,306,4,1686447250
5006,1968,3,1695332477
384,2895,5,1682200673
462,3650,4,1677209604
4055,1068,4,1684993517
1183,3426,4,1697539086
4856,1584,5,1676814086
3943,2473,5,1689603860
2065,404,5,1681015614
2528,3520,4,1689014944
3498,873,1,1682065246
5106,877,4,1685563872
6025,1591,1,1684952806
835,3763,5,1677389416
1608,2779,4,1692315480
5472,1298,4,1679001812
3641,2779,2,1681644847
1266,1102,3,1674839652
4361,2695,2,1698874853
93,3457,1,1672886822
6029,2282,5,1684193834
731,1523,3,1684399149
2294,3440,4,1677484599
3983,862,1,1689254638
1325,258,5,1684363724
4850,3241,4,1671977942
1992,3714,4,1672594926
4619,3358,4,1694623509
3207,3591,5,1681047640
3199,1787,4,1699889792
2428,1853,2,1693444744
2643,223,5,1681529496
2874,3366,4,1691286109
5111,992,3,1690290858
4144,3861,5,1685641751
4200,1291,5,1685426125
3941,664,4,1701009949
2664,2052,5,1680534844
562,2798,2,1694042954
5587,2199,4,1691498305
1888,2211,4,1675504310
5520,2990,3,1674642172
3871,1645,4,1682639625
5354,416,4,1695227638
3981,635,2,1680056028
5733,1368,3,1681813041
3551,1021,4,1671635487
1975,3476,4,1695226729
3870,1851,4,1694240232
2739,3450,5,1675629307
2066,2159,3,1676683770
1302,1037,4,1689372734
4548,3858,5,1677738381
3867,3378,4,1676688151
824,2634,5,1674428891
922,3628,5,1683006752
3878,2783,3,1697200033
1356,3138,5,1687278264
2037,1474,5,1697631530
3747,652,2,1684654523
1400,3870,5,1671191207
4695,3849,4,1676824654
5684,764,4,1680200693
5712,1959,4,1677419214
947,2194,5,1672616223
5859,600,5,1686977729
2668,3539,4,1672157473
5312,759,4,1693058257
268,710,5,1694367491
3120,1710,4,1701904275
1689,941,4,1685901240
782,642,4,1694638349
3280,2730,3,1691195890
131,710,5,1672215164
354,3126,1,1682031719
3995,2807,3,1673739850
4931,66,5,1697424451
342,2322,5,1688644842
2906,879,5,1689471424
622,2534,5,1692626188
6027,1615,1,1679673493
2184,2369,3,1691023745
2182,376,3,1692521678
769,3256,4,1700071657
229,3721,4,1687317928
4609,2827,4,1695842779
5493,2921,2,1670675195
668,1354,4,1692922058
1414,2582,1,1681652076
1108,959,4,1687917400
776,188,4,1695848763
181,139,5,1678411164
1730,55,2,1672695313
2080,1639,4,1678950616
3514,1464,2,1693954215
2068,3260,5,1690411976
163,1646,4,1683313184
5053,3140,4,1688847206
1245,2708,4,1680854149
4949,1528,4,1688743420
5803,3839,5,1681951609
5004,1876,5,1676641258
4738,3215,1,1672188505
5129,2526,5,1688153517
2486,3912,4,1694599819
4598,2233,5,1679189728
5263,158,5,1699116765
5181,2991,2,1694976236
4899,2774,2,1677094828
266,554,5,1672201898
1679,3430,4,1680485069
4636,1706,2,1684803660
2675,17,5,1692471934
5767,136,2,1675750248
1783,2960,1,1701386916
5632,2452,1,1684162115
2319,594,5,1680530641
5168,3099,2,1693571146
1293,3335,1,1673871056
683,1893,5,1696215849
1697,2158,4,1673883555
5647,601,4,1671394271
5277,3280,4,1696860416
4535,3781,5,1688052756
5695,1974,5,1700501418
3353,2500,4,1684259230
377,41,4,1676301913
4469,2340,1,1671374635
3833,403,1,1680197221
1723,1834,4,1676226320
3586,2116,3,1680365292
2325,2389,4,1676790586
2510,1325,4,1678170827
215,65,2,1697285390
3932,3846,1,1673945062
5432,193,4,1678265915
3107,2638,4,1672628131
283,2866,5,1699601828
2926,2356,4,1691768871
3495,2241,4,1684138219
1464,1236,4,1700353920
3236,313,4,1700726368
4525,372,5,1687238117
4346,2445,4,1675877685
5078,3313,1,1702063173
4465,28,4,1681087738
4371,821,5,1695438831
5808,1146,5,1699686886
5104,3545,1,1676588052
1091,2204,5,1677899153
859,860,1,1673438038
1293,1694,5,1676662035
1068,2104,5,1701560843
5216,2622,5,1671999146
3290,190,2,1696432860
5666,3734,5,1699663756
2223,894,2,1699011792
3329,394,2,1685928433
2882,2579,5,1696398831
4904,2934,5,1689947169
5743,3131,5,1684271201
3848,744,1,1678580769
29,2126,3,1695126847
5911,1720,3,1694345042
3466,1595,5,1689275674
2752,826,5,1676451478
4871,3050,4,1696607979
5662,3673,4,1691638320
299,2431,2,1680625320
924,3873,4,1684640864
909,2067,3,1695235430
2373,1909,1,1688934390
3099,3009,2,1679256432
5198,3686,5,1679097582
864,3536,5,1699373477
2675,3302,4,1701449334
892,3083,5,1674682355
2583,3574,4,1685143352
2250,2090,4,1674365554
2097,2421,5,1683443870
1526,2518,2,1679032999
4873,1017,5,1695215560
4558,1696,3,1686630669
5765,499,4,1680123015
1377,1905,5,1692277593
1934,2035,4,1690927997
3361,3728,5,1683344380
5421,1619,3,1689526201
4468,3247,2,1675812155
5060,3296,4,1684225911
4111,1788,4,1680067603
4184,2740,3,1686857858
3629,830,4,1694435137
629,381,4,1691509864
4798,540,4,1688625910
4694,3177,5,1673192815
3754,584,5,1700355552
3281,3318,3,1692900299
1261,2290,4,1678250292
3568,2018,1,1682396260
3195,2110,5,1693214910
2309,2870,3,1677235277
1677,251,2,1673789833
1717,615,5,1673519149
3413,2131,4,1672533790
2470,1805,5,1687042634
4273,132,5,1695809373
4376,592,5,1672845018
1540,3943,5,1695995651
2116,3651,2,1676339369
3447,1124,5,1678960931
3214,887,2,1693259545
4436,40,4,1698232256
4863,3153,1,1673054805
2019,1167,4,1687823781
4749,1297,2,1674446763
3102,1303,4,1699927011
4760,2576,4,1695997103
3558,3853,2,1701154180
1550,972,5,1692165377
6012,1431,5,1694770347
2116,3458,4,1676403092
5364,2705,4,1694721471
4530,1370,4,1697025025
5943,563,5,1677521459
5160,2200,4,1686773410
286,138,2,1695538637
5313,3399,2,1699503093
2902,1973,3,1697025064
3893,2821,5,1672990743
1008,3798,4,1695877269
3129,1035,5,1682978710
132,2427,2,1689879066
255,1098,5,1671277478
4879,939,4,1695197608
4042,1165,4,1696882663
4263,735,5,1678012801
1956,99,3,1698816398
669,3649,5,1682774503
1543,1149,5,1700347262
4356,1662,2,1691970356
4618,878,3,1690182314
4259,2150,4,1677421596
749,3887,5,1673771369
1011,3612,5,1684566789
4660,1643,4,1693833601
5153,619,4,1678861827
843,705,4,1678425596
4273,70,1,1691530026
5066,3161,3,1699461266
5410,967,1,1672706298
458,755,2,1692759855
3411,2927,4,1693194221
3626,1123,4,1693139852
4796,1178,4,1689415903
1939,2807,4,1687140434
485,2446,5,1671892608
1267,2658,4,1691568440
2345,3766,5,1678961388
5507,3846,3,1676668704
2266,956,4,1684263226
4652,3476,4,1691970501
1125,2821,5,1688524881
5786,2055,1,1692115611
4738,1212,4,1685584928
1747,3588,5,1670833063
1881,1038,4,1692970120
3811,111,3,1687893194
260,290,4,1700765092
4929,618,4,1685400518
8,3522,5,1688667071
4838,1414,4,1697836835
608,15,4,1674822312
3726,43,2,1700840623
3408,2644,4,1678217375
2007,2312,3,1684839713
1607,975,5,1674272642
2161,346,2,1680453191
4313,1971,1,1693624047
4818,1232,4,1683381758
5155,2202,4,1696783351
2225,516,2,1689500938
4735,3514,3,1696568112
