userID,itemID,rating,timestamp
1412,1325,2,1700404335
1245,623,1,1696442130
4234,2133,5,1685611906
2804,2745,4,1672463089
5251,3091,4,1682032392
2328,2012,5,1686110141
4833,314,5,1677913935
3439,3711,5,1699166409
4686,1957,4,1672149825
2907,3748,5,1680139574
5369,2869,5,1677527597
380,3079,4,1688546345
5697,2980,4,1677173113
505,1363,4,1680145604
3498,486,5,1683532922
5557,3022,1,1679767507
136,2205,4,1692928808
5081,3693,4,1686251425
2066,3336,1,1695743038
5042,1396,4,1693190512
816,3470,5,1671141854
5182,3060,5,1681388569
1453,2293,4,1695242253
4262,867,5,1690758142
4164,2315,4,1700649507
2846,2826,5,1675454407
4335,2009,1,1677263555
127,3604,4,1670715563
3085,2706,2,1701477892
3872,732,4,1689300464
3077,1439,1,1686969529
5259,3272,5,1687479616
2977,1330,5,1694914069
2484,100,1,1684020826
2104,2869,1,1699296174
466,2029,4,1685622019
5388,1795,3,1688811896
6034,3570,4,1673383694
4778,3308,2,1674247520
3058,2248,4,1686079311
4827,3235,3,1696660314
4943,3892,4,1690737678
4318,2065,5,1700748292
1286,224,4,1675589712
1256,659,2,1700105279
3035,548,2,1671847047
312,611,2,1700454589
1964,1662,4,1683067023
4145,321,5,1682959545
3705,2452,4,1691215789
1673,118,4,1671404730
3618,2854,2,1686486453
848,2668,2,1678470986
1089,561,5,1682819045
1611,18,1,1695197947
3172,2386,2,1701780606
2743,693,2,1674030707
2454,3836,3,1679781053
522,1226,4,1691259064
3740,3930,3,1701262484
660,1117,5,1698014445
4171,957,4,1677507147
2762,643,2,1684772151
2672,1574,4,1671941820
1871,1502,2,1674339850
743,2054,5,1678931767
31,1447,4,1678807290
2497,3779,5,1689728296
938,3775,4,1696492783
3900,1757,4,1687522470
2427,2182,5,1677867446
1631,2886,2,1675980518
5858,438,1,1686885773
2330,3240,5,1672064775
1241,805,2,1690516234
4076,3022,2,1685273454
5053,474,4,1684187296
3214,2616,4,1681717622
4397,2926,4,1680477773
613,2772,4,1678589786
4410,2483,2,1673348800
4709,3172,5,1699363249
1017,2597,5,1674524280
6014,2925,4,1691930369
509,3892,5,1700948320
2675,3052,5,1672515803
864,832,5,1695225447
482,320,4,1694718385
357,3449,4,1671731112
239,1315,4,1684230447
4343,1654,4,1694165951
340,803,5,1690883669
1563,3515,5,1695063448
298,3681,4,1696187743
212,2802,4,1687263098
6024,631,3,1671712245
1007,1260,5,1701191535
807,2070,2,1691321783
4200,464,2,1678007773
1908,475,2,1681952398
3916,1269,4,1675799408
3990,23,5,1690924280
1002,2528,5,1691466297
5442,986,5,1682309384
1372,173,4,1671072981
2430,2660,5,1680409198
3955,2836,1,1689441067
255,1185,4,1698823499
5554,3917,4,1673044390
2902,2120,5,1688040644
1769,1270,5,1674122975
36,1350,4,1686871994
4299,1531,3,1685422047
4389,1026,5,1675571175
2185,2730,4,1679238949
1708,1341,4,1698199924
1946,2339,4,1674302979
846,116,5,1683193954
2278,3574,3,1689578561
3217,2528,3,1694752354
4513,150,1,1680974483
5550,2835,2,1670587712
1628,3658,4,1691379580
341,369,3,1682682991
4709,1759,5,1686779680
4640,2911,2,1688046702
5499,2949,4,1677874312
4373,2039,5,1683264038
2023,1903,4,1681741376
4530,2854,5,1677539731
2038,3669,5,1687309367
1024,1301,3,1673378619
3785,2331,4,1697019778
4243,2329,5,1696925152
1242,2986,4,1693353996
1458,3057,5,1697612122
917,2931,3,1690685616
4951,245,5,1692571579
1054,3443,4,1676375048
791,2921,4,1685510652
317,3828,5,1676767872
3275,118,5,1676735134
5228,238,1,1675787994
5081,2480,2,1676654566
208,1871,4,1700478323
2654,1995,4,1675388861
2417,1006,2,1687304922
2638,2608,4,1672796477
3279,3432,4,1681038502
2650,993,2,1680360847
5588,3645,5,1679305620
3071,3889,5,1687662118
3210,2400,4,1674183188
3794,898,4,1671614122
2669,2844,2,1694223482
5757,3789,4,1696871331
1945,371,5,1700159558
4927,2017,4,1687777996
5542,2681,5,1692674704
431,2286,3,1701518938
3055,3739,1,1680364857
4592,3400,1,1701289594
4121,3475,5,1694189645
420,2814,5,1686125823
494,1209,4,1691862854
2391,833,2,1700545286
4323,1804,5,1675641261
4884,1710,4,1690823222
4634,564,2,1691552367
2713,2160,5,1698923945
5916,3270,5,1684719366
5537,3685,3,1672187279
4461,3464,5,1677509850
2217,1385,4,1673673775
2955,3920,4,1688450560
3827,2833,5,1701671869
4954,504,5,1690745859
5816,307,5,1692286852
2917,85,4,1679354513
3035,2020,2,1693957662
988,1360,2,1677322893
3889,3166,4,1681824136
3156,3054,1,1690127621
1440,3896,4,1700362315
4089,2589,4,1683140737
3205,3531,4,1674558743
2141,3601,5,1699202182
1696,220,4,1677603353
2480,1067,4,1683637238
1108,126,5,1699263681
3889,3382,5,1696735886
3717,158,4,1691337346
727,1018,4,1691946024
2385,1724,5,1680075813
268,1529,3,1700289776
327,2007,4,1700670900
3001,860,4,1697755732
3417,1430,4,1691258864
606,3336,2,1672167499
5738,837,1,1683675667
3241,1321,5,1692611380
3686,3406,5,1685721414
313,2153,1,1700680296
1232,2413,5,1699287492
2924,3596,2,1674757981
3628,3421,5,1699350304
5809,2110,5,1693337667
1312,1089,4,1699485239
2915,2613,2,1676906867
4121,1103,4,1676631468
4727,920,4,1682285541
1364,1793,5,1690937783
4294,1887,4,1698587539
3097,1372,4,1675410841
427,2472,4,1689885640
3978,3366,4,1684824016
4693,1582,5,1679962259
4245,408,2,1673785342
3380,1423,1,1681228209
923,534,5,1672630160
1253,1344,4,1679537976
4716,1045,4,1690025907
4592,734,5,1688259539
1606,1256,5,1674194179
4257,3315,5,1688961092
1290,3035,5,1677115938
25,395,4,1694292936
1078,1343,1,1689958716
4844,1500,4,1699163445
5456,2100,5,1684108593
884,3446,5,1677696154
891,175,5,1672405868
3208,26,3,1691865063
1010,3244,4,1689735320
5350,2320,4,1701570980
1268,3466,1,1671289270
3631,2108,3,1680856395
5494,2682,4,1699177888
3272,2251,4,1698298017
963,3319,5,1691712344
3131,3001,5,1687854682
2134,280,2,1696580150
4183,536,4,1671459977
1911,1210,1,1694891311
3161,2255,5,1679555777
4215,409,2,1674197604
4382,1839,3,1686864857
3547,2735,2,1696276032
3901,74,5,1670730671
1933,1293,1,1675414650
5952,2472,3,1692511100
3207,969,5,1670925319
5501,65,2,1692317893
1188,705,5,1690611822
316,2672,1,1686473728
1594,2197,4,1689400897
80,881,2,1691375810
3177,1299,5,1687123892
4194,2314,2,1695998806
938,1018,5,1673310878
538,2022,5,1700116406
4516,2648,5,1670941498
1365,3774,5,1673656338
4820,2137,1,1694468829
4809,1511,4,1671591650
142,3125,5,1693109364
4375,3609,5,1688172353
4719,682,4,1694022152
752,2330,2,1678749678
5101,3297,4,1697228269
4992,1834,1,1700433900
4784,3880,4,1677914146
5328,1287,4,1697461000
3635,547,4,1671177136
389,1096,4,1688269773
1529,3334,4,1680103934
3074,2232,4,1672786431
4141,3928,4,1684960914
3310,1858,4,1675365926
1759,1319,4,1677514090
3058,2717,5,1690301399
4367,2154,1,1684977737
2147,30,4,1676765978
4140,362,1,1682557995
3012,1109,4,1700221731
5669,346,5,1690800198
5546,2150,2,1674893230
4248,1482,4,1673966213
4117,1103,1,1698539793
2971,685,4,1696956471
28,2609,2,1700260072
1367,3013,5,1688174718
5714,1750,4,1688215240
1908,3136,4,1689086427
4009,2124,5,1699567214
3124,3664,4,1696031249
4665,3352,2,1674666602
5757,36,5,1678077990
4526,2306,1,1695505175
5013,2203,5,1673381953
444,567,2,1698028600
165,2749,4,1695197565
6026,2023,5,1688848937
2714,718,4,1671140363
5314,3235,2,1700738573
3192,2757,3,1680295738
5119,200,4,1699557301
826,277,5,1685186334
5311,2481,5,1690772374
