userID,itemID,rating,timestamp
5591,3576,5,1684509160
3972,3721,3,1674932493
1854,3849,4,1672998339
4820,735,4,1698255611
5703,2406,3,1680530175
2947,1372,5,1697378511
1592,3881,2,1700218160
5874,1704,2,1693106372
2644,2561,3,1684568002
651,3523,5,1693678048
5050,403,4,1699604174
167,1290,1,1680461086
5211,616,5,1679356120
126,2112,4,1683853875
2506,852,4,1689934275
1269,2703,2,1697106570
884,1783,4,1682105180
5860,1631,2,1701923825
4567,3792,5,1680887571
1261,1605,4,1670705560
282,550,4,1677797167
173,349,5,1693453461
247,2330,4,1676496479
2450,3675,4,1699532882
384,3580,4,1693286232
802,3225,5,1675671511
627,2304,3,1693367497
1752,3514,3,1671230440
3325,773,4,1671363095
2915,3574,4,1675227202
3960,2777,4,1678718668
3758,2230,3,1696043276
3520,2695,5,1681531030
778,2358,4,1699514283
3021,2334,4,1699048563
1190,910,5,1689815744
135,3087,4,1685843038
3545,1913,5,1695846927
488,3580,4,1672034190
519,2758,5,1694609510
1349,3406,5,1696269967
5413,3513,4,1678110193
5867,850,4,1686998344
3136,3652,4,1678444845
838,1629,1,1683485214
1759,1819,5,1677284190
2271,610,1,1699838658
730,3592,4,1681684619
2120,690,1,1673181004
1579,3857,1,1697587103
16,1465,4,1692470760
3903,610,2,1693443167
3029,1719,5,1690131625
4468,2284,4,1672630259
474,1846,5,1689713744
5458,878,2,1683614069
3303,363,3,1688939995
90,3916,5,1701548810
2599,2410,4,1694631607
4087,1365,5,1683844423
1853,780,4,1686344701
4056,2608,4,1674531131
5876,598,5,1689258126
5353,3249,4,1676925234
2776,2634,5,1695283880
866,2591,1,1691829374
1095,1734,5,1698977378
808,802,4,1691863512
460,392,4,1674339506
5518,3818,5,1680728018
4574,680,3,1689453868
5512,2197,1,1696723614
1722,2897,1,1685998168
798,6,4,1699533665
3430,1191,3,1691794810
4449,1565,5,1698152898
3616,2758,5,1686560066
3526,3213,4,1677353659
3769,3564,1,1701322102
5154,1232,4,1685334699
3336,2845,5,1687762025
1716,216,5,1690814131
3652,544,4,1698991299
3818,2131,5,1681089346
1490,1518,4,1682513498
2566,2889,5,1675248677
4833,1988,4,1678703710
3707,1119,4,1676416746
4584,2465,2,1683824701
3826,1164,2,1683738873
5466,2366,5,1696302292
2652,3615,4,1684660278
3386,3083,5,1674980592
4347,952,5,1700088238
3565,1318,5,1673217406
4275,1293,2,1693897512
463,176,4,1690517170
1065,3166,5,1695683813
1021,928,3,1678116151
4296,2051,5,1684952374
5218,597,4,1682539485
2314,152,5,1691731513
738,2540,4,1679500358
2846,3257,5,1679968995
5913,2144,5,1680266716
2780,504,4,1675916815
3611,981,2,1699421554
4401,157,5,1678323810
5554,1622,2,1680201850
3511,2681,5,1702042919
1322,3492,4,1684005920
5694,1834,5,1694645564
3216,3766,5,1701083149
3385,1514,5,1677129352
3617,1424,5,1684893399
4534,1381,4,1676059762
3026,3107,4,1686353742
5628,1277,4,1687457731
2161,2985,4,1686197608
5637,945,4,1700670637
2161,2405,2,1687592021
179,1482,2,1674193613
652,119,4,1695923192
5837,1081,4,1680128698
535,2431,4,1699005338
5045,1219,5,1680347667
117,751,5,1686140025
1437,3438,4,1672820635
2035,2192,2,1695574167
2164,853,1,1692514173
761,3475,3,1694087603
1527,1571,2,1684226785
307,2375,2,1677247566
3337,1044,5,1681223900
3297,1447,4,1684662972
990,1632,4,1683687665
3701,1270,4,1699585166
1063,2400,4,1671548487
379,2744,4,1685551633
5214,1314,5,1681949287
2317,1138,2,1674247557
3347,2342,5,1690028622
3017,2670,5,1681485756
3294,954,4,1680596420
1166,1624,2,1686750179
5125,410,3,1691039265
3572,3022,3,1685589058
3692,1799,4,1696797401
362,1375,5,1681970299
2996,853,4,1672616021
1972,3536,4,1695629589
1099,3349,2,1687300913
650,3826,4,1695259861
114,2104,5,1697906054
4248,2013,4,1671149316
1029,387,5,1691029820
3241,1659,2,1697488677
2953,1091,5,1677160516
75,2815,4,1682811721
5012,2123,3,1677280225
4184,657,4,1682199137
4783,3482,5,1695381906
1882,3434,4,1676340055
1896,1673,4,1692650471
658,2821,5,1695275291
2954,337,1,1682080488
2961,2259,5,1696609125
4749,3004,4,1670911461
3704,3462,5,1690457208
4637,2608,2,1692080039
4811,3729,4,1680521904
2989,2019,5,1680349234
5613,3065,5,1692109335
2079,356,5,1685503375
5060,2523,1,1688561100
4509,430,1,1682707489
3418,23,1,1679654531
4154,3662,4,1672937823
1525,3753,5,1697557035
2294,1789,4,1685334593
2500,3917,5,1674529929
2918,3008,2,1687673004
1177,3201,4,1678805717
1514,681,1,1680394469
4629,2142,5,1688030675
320,2441,4,1674700114
2161,3006,5,1698300726
2113,2810,4,1685810383
1396,2286,4,1691406019
1958,151,1,1671273668
5285,127,2,1700760904
2494,1537,4,1695657359
5927,1034,2,1693744031
2295,3415,5,1701044677
5775,705,5,1679068964
527,1873,4,1701599116
3796,3466,5,1694986364
1590,3325,4,1682237521
1702,288,4,1700673005
2078,1569,3,1690856463
3917,2274,4,1689422129
2849,1433,3,1694870582
823,505,4,1686154430
4242,1765,5,1689515039
3422,1789,5,1688480869
2642,2503,5,1685545724
2111,47,4,1677784690
5955,1583,4,1682826580
5285,2393,4,1683847808
6032,799,5,1675721433
1014,757,4,1696782375
706,1343,5,1685677377
4355,2773,5,1700598251
4910,3767,4,1675364441
1720,3933,4,1682791039
5423,1017,5,1681087006
1697,3937,4,1684255555
4057,3080,5,1680379338
3914,1508,4,1684770817
2668,1947,5,1672678877
3588,3792,4,1687873795
1120,707,1,1678900691
5085,3453,3,1699095805
3941,3516,4,1689596981
2574,3366,3,1682721628
454,2053,4,1681890356
640,631,5,1674729514
666,2379,5,1690961222
1905,2134,5,1686800482
3288,2036,4,1699774969
3752,2117,3,1683619328
3951,2719,5,1678458493
1904,2208,1,1685238167
4103,235,3,1687831640
5725,76,4,1673526861
854,1548,2,1687442835
3246,2812,4,1671411902
2601,1748,4,1677223889
3266,1022,5,1671679541
5218,2654,4,1690459340
3560,3467,5,1690172969
3437,2869,4,1672657380
1367,1606,1,1697383798
4443,2363,5,1674241851
869,664,1,1673354838
5365,2288,4,1697223749
4386,279,5,1679372219
1277,465,5,1701399485
5006,2259,5,1699384033
2085,1101,4,1681035352
3588,3901,2,1692349104
4393,1456,1,1683402867
1879,1869,4,1690774118
