userID,itemID,rating,timestamp
729,596,3,1680891371
3339,1034,1,1686634720
3887,3028,4,1683465442
2690,329,4,1677173437
810,2677,5,1701440784
3732,1991,4,1683467545
1183,3831,4,1696275656
1578,1956,4,1691560849
4823,2068,4,1671614099
4847,1467,5,1681789210
1879,2748,5,1685541747
4975,751,5,1699494684
5183,1262,5,1697211169
570,495,4,1671464626
3448,2369,5,1674329217
3013,2851,4,1693495489
4628,2970,4,1679167937
1225,3754,4,1674044456
4151,2323,4,1689905120
2066,1252,2,1684933749
4976,3146,4,1673929057
5535,1835,4,1695063153
995,2925,4,1692503051
2047,215,5,1677977593
1621,3542,2,1700497023
2702,1539,3,1693514182
4000,739,1,1675971398
4670,1309,4,1688070889
3819,2563,4,1680779527
954,624,5,1681451288
1715,1380,3,1701604343
1854,850,3,1691348472
5116,618,4,1698774653
5085,3193,5,1695482567
5161,396,5,1689806509
3004,3240,3,1690597729
5151,3660,4,1691413911
2939,1873,1,1697029875
874,3825,4,1701006840
1929,1183,5,1696525145
1060,1062,4,1684087782
4479,2709,2,1701221332
2207,2330,1,1679366709
1014,505,2,1678126783
5766,1254,5,1692993139
1062,1504,3,1696750154
3921,2440,5,1681964902
5013,506,4,1671454335
5289,1525,3,1679120834
1755,844,1,1679790154
4300,1129,5,1679966431
3575,354,3,1671965950
3766,2920,1,1690159836
3959,3637,4,1674870952
1368,1671,4,1698047608
4042,1538,5,1684910229
840,1499,4,1682008091
3897,2243,4,1698744744
5253,3063,4,1677270936
5334,3584,2,1682646439
2823,2431,4,1689072857
2129,1331,4,1673062018
205,3825,5,1689040140
441,3204,4,1699526431
3350,406,4,1687269835
3458,2432,4,1676960066
1146,2236,4,1691830927
485,868,4,1695351488
546,49,4,1679118250
4979,1424,5,1681939739
4603,760,5,1685178336
5048,2782,4,1676852119
5407,647,4,1675801135
3583,2002,5,1690905955
258,2708,2,1701762189
4826,626,4,1693444761
1151,1211,2,1698337546
3972,3029,1,1697767656
1824,548,4,1696095930
3893,2493,4,1690723779
4594,1050,5,1673443672
4032,557,3,1700428914
3916,705,5,1674569511
5990,2073,5,1688827206
899,1472,5,1677381473
4662,3032,4,1676465101
1235,10,5,1700845470
5834,2539,5,1699906570
137,1051,4,1698492768
748,1865,4,1698389870
1803,999,2,1686766873
1799,1167,5,1701341389
1514,2530,5,1698505573
1956,1265,5,1689981553
4191,3457,4,1681285401
4068,2200,5,1682692676
3165,141,1,1675096826
2810,1405,4,1687348013
2172,925,5,1691188837
3581,3067,3,1687122109
4258,2346,5,1681273113
4336,3774,4,1681620375
297,2497,4,1693207467
1413,1071,5,1689971511
1819,1948,4,1699237072
1223,1924,5,1676980585
2890,2458,4,1671430643
469,1929,4,1680707945
1667,3238,4,1700133813
3189,981,4,1675106109
5723,1351,5,1688542072
4907,1308,4,1700228647
5551,1301,4,1699275011
2875,2017,4,1687716211
5478,517,3,1675755767
4454,558,3,1688951670
1834,447,4,1679403738
5545,3423,4,1696489544
4558,363,4,1671628033
2780,2723,5,1681312685
2023,2938,1,1676640512
1681,2952,4,1675753482
3102,793,5,1696689247
10,900,2,1682158993
3438,1616,4,1672609404
397,2,5,1674824469
4734,3684,4,1695156067
4646,360,5,1695996756
3786,2036,5,1699483511
2310,3129,4,1673406492
4903,521,2,1680272458
5187,1260,4,1687411725
4863,1117,5,1685107848
1225,3923,5,1697347915
803,1682,4,1687078839
2975,2240,5,1672836281
3725,1399,4,1684868602
3856,3843,4,1672224701
2988,994,5,1673188997
3850,3121,5,1691304672
4843,2159,5,1698191793
5306,3495,4,1687793183
4205,141,5,1698035421
4809,153,1,1679029114
3249,3919,5,1671066133
546,2509,1,1681523790
2677,26,3,1694259731
782,3397,5,1685216262
4232,344,5,1697671880
558,3931,3,1675386220
1275,3414,4,1677705263
2051,578,5,1680696575
4969,807,4,1683963046
2372,2722,5,1680575324
2639,1584,2,1674143282
2394,1267,4,1675105201
1661,2283,5,1692127804
2335,3433,4,1697248488
5781,1996,5,1674951486
2084,278,4,1680456170
4136,805,4,1690176182
3056,2821,1,1687342177
1659,3285,5,1698629599
1827,2516,3,1680725153
2566,3233,2,1684146124
2428,1486,5,1691378883
1860,1644,4,1679104923
3127,1924,2,1670959617
4857,3738,4,1696324455
2253,2249,4,1674302023
3763,3259,3,1686582854
3236,793,1,1675431179
5641,3296,5,1701651997
4565,328,2,1692196071
4846,504,4,1680221113
1899,1771,5,1676862750
1900,1661,5,1681728914
969,2513,4,1685352736
3483,3530,3,1699563283
547,142,5,1695850627
1758,462,5,1676932031
2794,2196,1,1685583848
2826,2801,4,1690061805
774,594,4,1682895331
3774,3550,4,1682368776
1654,2319,5,1699657093
1582,1123,1,1698879203
5081,3456,1,1677629489
212,1835,4,1686853434
3814,2404,2,1696110173
2748,111,2,1673232822
3133,3532,4,1675059421
343,697,4,1687093773
4314,3221,4,1675666143
2838,562,4,1682573148
305,447,4,1692484692
3977,1184,4,1678171375
472,1140,5,1699757476
3051,2122,5,1699508625
2165,2080,2,1695115047
2228,1106,4,1671932136
1217,1860,4,1672833216
3651,1495,4,1700479423
649,802,4,1697440210
4204,1741,5,1681088925
141,2003,4,1693534204
5565,3004,4,1671980785
443,292,5,1692632530
4923,2715,5,1693824415
116,2078,5,1672960767
1181,619,4,1689162587
2224,3066,4,1689534622
1792,3668,4,1672365891
1524,704,4,1701531362
1940,896,4,1682546408
1087,3769,5,1681156771
1111,3779,4,1678252202
4777,2483,2,1673597562
421,3579,5,1685398130
5146,1197,4,1683204130
4367,739,4,1701224552
2265,2847,5,1671880526
213,2651,2,1698971803
71,489,3,1689563928
5634,2348,1,1678473707
1385,248,4,1688594388
1581,1596,4,1691906441
2532,2604,3,1701554524
5687,1848,5,1676525410
535,2221,3,1697261643
2209,3353,5,1698335703
5170,2236,4,1684495996
3827,3135,4,1701936658
5788,1660,1,1678417512
1552,641,3,1684667794
487,1423,2,1671860053
4166,2696,4,1686399137
4078,2034,3,1688495657
4768,2746,4,1691773540
1986,3236,4,1701270834
1111,2078,4,1675858296
461,2765,1,1698810574
5492,3871,4,1683433577
4287,1837,1,1693634759
131,3765,5,1701682654
1904,499,5,1690884508
5225,1572,5,1687515011
5546,3765,3,1675777496
2714,408,4,1693547436
5086,3418,5,1672474836
961,791,4,1700697594
4628,2459,4,1683620058
2009,539,4,1672130114
4675,2383,4,1684762461
3850,1499,5,1697805879
4013,2323,5,1676402719
2495,3420,4,1673426665
638,340,2,1681510166
1544,1397,4,1699254711
4392,1921,5,1693004633
4880,879,2,1688486549
463,2214,1,1678780989
365,548,5,1681707970
2899,2046,5,1680131830
1204,796,5,1677951752
1444,2870,5,1676803886
963,2793,3,1672136644
4536,599,4,1677697577
3787,181,5,1692155556
404,2265,4,1678292004
3099,2875,4,1693335851
769,2835,4,1672763656
236,3243,4,1674166713
1488,3507,4,1674365787
1022,2550,4,1680794545
4419,2278,4,1684374603
1386,235,5,1695821849
76,1226,3,1693451279
4643,976,5,1696038733
3347,2072,5,1686962338
5188,1465,2,1674201434
1795,456,4,1691642762
4674,660,5,1693150245
4517,1031,5,1677558861
600,3878,4,1683314824
3002,848,4,1700656819
1439,1654,1,1686872084
3261,255,5,1699376861
3215,160,4,1694691732
3987,1200,2,1688637825
1084,3654,4,1672545224
1773,1984,4,1697128004
4861,3469,4,1689014242
776,2126,5,1686546976
5213,3848,5,1683291676
4801,3923,4,1694199221
5949,2604,4,1676221921
3984,188,4,1683198315
4634,1376,1,1680551575
5488,3404,5,1673775959
1456,506,3,1698128179
4079,3446,4,1696610090
1260,2290,5,1693826642
5343,3541,3,1675621871
1342,3319,3,1674554695
4021,1988,3,1674468687
4915,811,4,1673107424
4504,3527,4,1671687269
4558,153,1,1678132496
5142,3677,5,1676425612
3440,3792,4,1676700225
1589,1059,3,1685606255
874,28,4,1682420644
2683,1289,5,1686696857
5435,3020,5,1675912902
5139,455,4,1687887063
2679,2027,5,1697567795
5227,176,1,1678033054
2535,2977,4,1691539643
1747,1168,4,1699200137
1618,3321,4,1671425181
3091,941,5,1701731578
3387,2956,4,1687018781
3800,3402,5,1692336499
2563,790,3,1674388833
4593,3770,3,1673579509
4400,529,4,1701479200
5981,2851,4,1679339200
4270,1326,5,1689977097
5783,3125,5,1684901203
4656,1099,5,1695906630
5724,3623,5,1683031223
2175,950,5,1676649039
4144,2265,4,1687370545
3804,345,4,1687610863
5101,3639,4,1672011455
2636,3902,2,1680650500
545,418,2,1671266720
4335,923,5,1698002625
5398,3579,4,1688373840
647,411,4,1698358564
5031,718,5,1678307572
4397,701,5,1680832996
5372,793,4,1675500739
3616,1501,5,1678665386
828,2131,4,1673058665
1103,3390,4,1674518768
5398,3009,3,1690249150
1120,2442,5,1679135735
3245,2736,4,1679704031
487,1520,5,1685552095
371,3738,4,1677504948
3633,1288,2,1699699989
2672,2402,4,1674320629
5797,2809,4,1679338089
680,1090,5,1689765439
1876,1577,3,1696115027
2072,3519,4,1685793223
4489,1642,4,1697122448
481,3932,4,1690453161
938,3864,4,1674107447
5824,1273,5,1688890169
5481,1554,3,1675605892
4262,1879,4,1701951198
3317,2195,2,1684028597
917,1805,5,1682546005
4271,208,5,1674219552
4518,2008,4,1681368595
3061,693,5,1673191545
2140,3828,3,1699448749
4864,1728,5,1673417018
1048,2742,3,1679515379
1810,2045,4,1693825050
604,2041,4,1682495478
1011,90,5,1670753430
1279,1516,4,1673124992
2193,8,4,1691488955
2433,2476,4,1685896807
750,3538,4,1693716202
594,869,4,1675816963
158,1317,5,1695888451
2033,629,4,1675277389
5782,3936,5,1680815305
3791,3349,5,1688696076
5285,1706,2,1677745980
5110,877,4,1680631638
1586,3270,4,1671268935
5202,1892,4,1683512857
3148,1575,4,1686002068
552,164,2,1670855864
3223,687,4,1700374090
5289,1396,5,1686424347
3927,2145,5,1698862288
1943,2352,4,1673068580
3458,3693,5,1687812969
4652,38,5,1689459369
656,2941,5,1695638110
4976,3511,3,1684821569
3956,3023,5,1679322424
629,2749,1,1674788592
3325,1033,4,1677293931
4956,2382,3,1679883073
513,3882,4,1694760271
733,3076,5,1694802464
4171,2207,4,1678298677
3489,3594,4,1689083670
3438,1495,4,1677400100
4050,2356,5,1684644969
2978,2286,5,1687634798
5608,3644,4,1690996285
5414,1265,4,1678507947
4701,2712,4,1700594640
872,32,1,1674603929
5029,812,5,1672932325
3012,819,4,1694781802
4076,592,5,1674625266
1437,2899,5,1687884999
5802,718,1,1674505134
1609,1602,2,1698579436
59,1986,4,1696690463
503,19,5,1674829722
5183,3582,4,1697586746
1036,813,4,1694452819
714,3358,5,1695118612
570,2544,3,1680432435
785,2931,4,1691810070
4679,1216,4,1688587024
256,1487,4,1688165720
5159,3276,4,1684745992
5146,427,5,1680383886
4927,3355,3,1698272687
5227,2213,4,1698511664
3275,135,5,1688031951
3789,3686,5,1695856604
4265,3711,1,1700518010
4063,3040,1,1688223973
3828,1841,5,1688863792
5007,3305,4,1671197140
4530,2701,1,1681707764
5119,409,3,1697191564
2662,1782,1,1685866431
3962,2116,1,1690852331
3606,2187,3,1672302928
3960,814,2,1693996782
5624,3140,1,1686807604
2273,2963,5,1684106646
3209,3940,4,1695076562
3106,371,4,1680874510
3586,404,4,1693742791
3020,2641,2,1687626092
1853,2916,3,1683219127
3397,830,4,1698487521
2521,2875,5,1672042242
3909,911,4,1690838469
942,2024,2,1684012739
1310,2806,2,1696953240
1597,1233,5,1683102899
2380,855,3,1692410789
5061,3919,3,1696085937
4495,1388,5,1690542111
5265,78,4,1691542333
4851,1078,4,1683423411
3906,3600,4,1697687349
1098,2909,4,1682536681
4307,2638,4,1673830500
2468,1353,1,1675763329
1404,2715,5,1701362864
3802,1360,4,1679454559
3095,542,5,1677331799
1580,3072,4,1697171479
791,76,4,1700966878
593,1260,5,1692539274
6012,1199,4,1670618183
5729,1547,4,1685992058
5164,1117,5,1690777399
3898,3776,4,1700274477
200,2416,5,1675787906
1353,555,4,1695908575
4275,2068,3,1675070659
5845,2527,5,1677254331
4452,238,1,1696700709
3417,748,4,1683536751
4973,654,2,1699409281
3409,1989,1,1679794141
6026,1865,4,1697343324
1791,1683,5,1692929624
2430,2677,2,1692270559
452,1446,2,1681904523
546,2897,5,1682851305
5321,3855,5,1680229976
290,609,3,1695123826
3996,1830,5,1699514831
5244,1619,2,1673912005
4526,3710,3,1685900827
1371,1389,3,1673342392
880,3857,4,1693647923
1103,3810,1,1687147259
5196,1522,4,1698311177
5899,3777,2,1680549653
4208,2817,4,1686761784
4834,1864,3,1694708943
3668,658,3,1680850250
2766,3042,4,1673455145
735,699,4,1677198548
3518,1768,4,1676984734
2852,3438,2,1692667448
3755,2952,4,1688307470
4497,2230,5,1697358335
1045,1454,4,1700300542
3294,58,4,1699184259
1711,1034,5,1675925977
3875,2776,5,1685457991
117,1913,4,1681458793
2683,3184,5,1691248489
2015,2831,4,1687636421
829,3324,4,1684252718
1086,218,2,1676295808
5885,820,4,1685132499
1235,2073,5,1692085784
1984,143,1,1694537443
5525,3622,4,1672792445
876,3654,5,1684694634
401,395,4,1684682848
5438,2181,5,1701618348
4882,181,2,1681854876
5683,3451,4,1687308529
4871,3585,4,1674435013
3412,3153,5,1686527152
1372,615,1,1680232171
4613,1383,1,1684566608
5245,3173,4,1690606697
66,3407,4,1672624151
3874,2771,4,1690817816
4584,838,3,1682890232
2083,1310,4,1701404261
1802,1567,4,1681470851
5150,1953,4,1693832002
1545,2022,3,1700349267
2679,3729,4,1679990024
3621,1643,3,1695398927
5092,3254,5,1690654536
2702,2682,4,1677919295
5749,1758,5,1672793777
6010,1383,4,1695578510
2573,1247,5,1679624084
1883,3898,2,1678763538
2484,130,5,1681209672
3632,27,5,1701747607
891,1956,2,1679904241
2092,2324,5,1677290395
1388,1927,5,1688208534
5035,2980,4,1699585236
2277,459,5,1681356267
321,538,2,1695844595
5633,108,5,1698128544
318,131,4,1674918679
2708,2761,4,1679904866
3612,1264,4,1686573790
3190,724,5,1701843658
2168,2941,5,1700271737
166,1117,5,1696102015
3537,3097,5,1697289266
3768,773,4,1678978069
3300,1847,1,1693517709
1007,2220,5,1701984748
2648,844,1,1696233734
5748,514,4,1679606742
5797,1067,4,1694839858
1571,3653,5,1700126300
444,3052,5,1680750708
5775,1371,4,1686516422
4518,1101,4,1684529037
327,859,3,1695943311
4359,2326,3,1671616917
3460,3565,3,1689111465
4469,1561,3,1690292607
1512,674,5,1671407486
3164,3922,3,1671327165
2470,1532,4,1686690760
1975,2128,4,1689930985
3910,1896,2,1681390799
4877,1454,4,1686282028
2404,3214,5,1694872062
4697,3090,2,1674158857
2376,2828,4,1691880270
833,2467,5,1676913967
2979,1726,5,1676915523
5830,3240,5,1682206014
35,2824,4,1679807365
967,932,4,1677716856
4334,1018,4,1683248575
3581,736,1,1699469277
67,3911,1,1685796173
2089,50,1,1697476856
1015,2371,5,1692334772
1607,1720,5,1680097382
5147,95,5,1701625347
4672,2184,4,1683064168
4195,1378,2,1671311920
361,1245,2,1693725163
4878,17,4,1692941026
4590,2944,3,1696298834
1181,1733,3,1691338716
3027,3486,4,1679596201
980,1419,1,1699854626
2724,1132,4,1678956778
2840,3162,4,1700024145
5665,2516,4,1688981250
