userID,itemID,rating,timestamp
3910,2339,5,1681545207
2064,1180,4,1688167941
3412,3387,5,1677886318
2808,911,5,1673708864
5002,1123,4,1676195972
2622,2757,4,1689300783
1829,73,5,1699390816
923,3237,4,1685206441
3750,1832,4,1675805369
1984,2983,5,1680279353
5297,2045,3,1689516884
3280,3010,5,1681276823
1307,3068,5,1700567414
5116,3099,5,1692184613
4874,2921,2,1698733758
2544,2272,3,1672868753
772,939,4,1676593910
4744,3145,3,1692887422
3182,2597,2,1690110289
3621,1958,4,1676286620
5291,2536,5,1699591447
3275,1550,4,1692502675
4809,3911,5,1694448902
3206,3842,4,1672323112
3012,2848,5,1691401681
4061,394,4,1699883744
4370,991,5,1681554082
2899,155,4,1688206389
1881,1752,4,1682712669
3193,1595,4,1678869013
5060,2303,5,1695230833
1076,2466,3,1680896744
5388,3012,1,1672225546
2391,2234,5,1695535437
4122,3394,4,1674640397
3847,3112,2,1685667818
1032,2805,5,1676443872
4160,2814,1,1686483196
1770,2430,2,1695663312
5520,296,5,1701817042
5810,2809,5,1671987897
2147,1573,4,1699590945
5823,1387,4,1686547143
5585,3517,5,1673049960
3328,1579,5,1671866820
4902,3496,4,1686516463
763,1783,4,1682032937
5282,2933,1,1682785814
1716,1386,4,1671840246
2159,2502,4,1676014576
2071,2444,5,1674147563
1497,3438,4,1685461595
5880,584,4,1693603900
4902,2000,4,1684145700
2113,2540,5,1693407099
1107,3571,1,1701103841
1782,1717,4,1692486684
549,1366,5,1680705934
2990,3457,5,1691024101
2432,2768,1,1677429765
5229,2893,1,1677271159
3866,962,4,1670503046
3611,265,4,1672106866
1411,1826,4,1696208053
4659,227,4,1682388063
5625,1645,4,1683658747
365,3840,4,1677057395
4676,3526,4,1680705348
4704,2981,3,1671166175
4480,136,3,1685803494
4695,2058,4,1684231577
3401,3266,5,1684090780
1820,2795,4,1685279494
5278,2026,2,1701774952
4157,594,5,1687369468
1519,3424,2,1697610733
2061,229,4,1683407792
4515,471,5,1691327477
2302,1404,3,1696452223
3154,1296,3,1687700202
30,1357,4,1677740359
1194,1350,5,1699238105
2006,2652,5,1687085658
5831,1508,4,1698409634
4065,1586,1,1672080809
4011,494,5,1694744967
5920,183,5,1696604504
1185,3442,2,1686431590
4455,2103,4,1688365645
5084,1258,4,1676849541
298,3591,4,1694239243
528,3880,4,1679738907
362,412,4,1688888623
883,2390,4,1678838235
5692,1879,1,1688477652
5409,1701,4,1691071771
2271,414,5,1683138027
1334,2406,4,1672419174
2040,113,4,1696356374
4995,2993,5,1680236133
5924,3275,4,1680565970
2597,619,2,1672913223
997,514,4,1683742964
4362,2788,5,1700854261
3410,2801,4,1698816526
3504,2214,3,1676831571
